NR,0+98+100+101+102
NR618189,101
NR619180,101
NR619181,101
NR619182,101
NR619183,101
NR619184,101
NR619185,101
NR619186,101
NR619187,101
NR619188,101
NR619189,101
NR6119,0+101
NR611190,0+101
NR612190,0+101
NR612191,0+101
NR612192,0+101
NR613190,101
NR613191,101
NR613192,0+101
NR614190,101
NR614191,101
NR614192,0+101
NR614193,0+101
NR615190,101
NR615191,101
NR615192,101
NR615193,0+101
NR616190,101
NR616191,101
NR616192,101
NR616193,0+101
NR616194,0+101
NR617190,101
NR617191,101
NR617192,101
NR617193,101
NR617194,0+101
NR617195,0+101
NR617196,0+101
NR618190,101
NR618191,101
NR618192,101
NR618193,101
NR618194,101
NR618195,0+101
NR618196,0+101
NR619190,101
NR619191,101
NR619192,101
NR619193,101
NR619194,101
NR619195,101
NR619196,0+101
NR61F,101
NR61G,101
NR61H,101
NR61I,101
NR61J,0+101
NR6218,101
NR6219,0+101
NR620190,101
NR620191,101
NR620192,101
NR620193,101
NR620194,101
NR620195,101
NR620196,0+101
NR621190,101
NR621191,101
NR621192,101
NR621193,101
NR621194,101
NR621195,101
NR621196,0+101
NR621197,0+101
NR622190,101
NR622191,101
NR622192,101
NR622193,101
NR622194,101
NR622195,101
NR622196,101
NR622197,0+101
NR623190,101
NR623191,101
NR623192,101
NR623193,101
NR623194,101
NR623195,101
NR623196,101
NR623197,0+101
NR623198,0+101
NR624190,101
NR624191,101
NR624192,101
NR624193,101
NR624194,101
NR624195,101
NR624196,101
NR624197,101
NR624198,0+101
NR624199,0+101
NR625190,101
NR625191,101
NR625192,101
NR625193,101
NR625194,101
NR625195,101
NR625196,101
NR625197,101
NR625198,101
NR625199,101
NR626190,101
NR626191,101
NR626192,101
NR626193,101
NR626194,101
NR626195,101
NR626196,101
NR626197,101
NR626198,101
NR626199,101
NR627190,101
NR627191,101
NR627192,101
NR627193,101
NR627194,101
NR627195,101
NR627196,101
NR627197,101
NR627198,101
NR627199,101
NR628190,101
NR628191,101
NR628192,101
NR628193,101
NR628194,101
NR628195,101
NR628196,101
NR628197,101
NR628198,101
NR628199,101
NR629190,101
NR629191,101
NR629192,101
NR629193,101
NR629194,101
NR629195,101
NR629196,101
NR629197,101
NR629198,101
NR629199,101
NR6318,101
NR6319,101
NR61K,101
NR61L,101
NR61M,101
NR61N,101
NR61P,101
NR61Q,101
NR61R,101
NR61S,101
NR61T,101
NR61U,101
NR61V,101
NR61W,101
NR61X,101
NR61Y,101
NR61Z,101
NR62,0+101
NR62SW,0+101
NR62SE,0+101
NR62NE,0+101
NR62F,0+101
NR6220,0+101
NR624200,0+101
NR624203,0+101
NR624204,0+101
NR624205,0+101
NR624206,0+101
NR624207,0+101
NR625200,0+101
NR625201,0+101
NR625202,0+101
NR625203,0+101
NR625204,0+101
NR625205,0+101
NR625206,0+101
NR625207,0+101
NR626200,101
NR626201,101
NR626202,0+101
NR626203,101
NR626204,101
NR626205,101
NR626206,0+101
NR626207,0+101
NR626208,0+101
NR626209,0+101
NR627200,101
NR627201,101
NR627202,101
NR627203,101
NR627204,101
NR627205,101
NR627206,101
NR627207,0+101
NR627208,0+101
NR627209,0+101
NR628200,101
NR628201,101
NR628202,101
NR628203,101
NR628204,101
NR628205,101
NR628206,101
NR628207,101
NR628208,101
NR628209,0+101
NR629200,101
NR629201,101
NR629202,101
NR629203,101
NR629204,101
NR629205,101
NR629206,101
NR629207,0+101
NR629208,0+101
NR629209,0+101
NR6221,0+101
NR627210,0+101
NR6320,0+101
NR630200,101
NR630201,101
NR630202,101
NR630203,101
NR630204,101
NR630205,101
NR630206,101
NR630207,0+101
NR631200,101
NR631201,101
NR631202,101
NR631203,101
NR631204,101
NR631205,101
NR631206,101
NR631207,0+101
NR631208,0+101
NR632200,101
NR632201,101
NR632202,101
NR632203,101
NR632204,101
NR632205,101
NR632206,101
NR632207,101
NR632208,0+101
NR633200,101
NR633201,101
NR633202,101
NR633203,101
NR633204,101
NR633205,101
NR633206,101
NR633207,0+101
NR633208,0+101
NR634200,101
NR634201,101
NR634202,101
NR634203,101
NR634204,101
NR634205,101
NR634206,101
NR634207,0+101
NR634208,0+101
NR634209,0+101
NR635200,101
NR635201,101
NR635202,101
NR635203,101
NR635204,101
NR635205,101
NR635206,101
NR635207,0+101
NR635208,0+101
NR636200,101
NR636201,101
NR636202,101
NR636203,101
NR636204,101
NR636205,101
NR636206,101
NR636207,0+101
NR637200,101
NR637201,101
NR637202,101
NR637203,101
NR637204,101
NR637205,101
NR637206,101
NR637207,0+101
NR637208,0+101
NR638200,101
NR638201,101
NR638202,101
NR638203,101
NR638204,101
NR638205,101
NR638206,101
NR638207,101
NR638208,0+101
NR639200,101
NR639201,101
NR639202,101
NR639203,101
NR639204,101
NR639205,101
NR639206,101
NR639207,101
NR639208,0+101
NR62K,0+101
NR6420,0+101
NR640200,101
NR640201,101
NR640202,101
NR640203,101
NR640204,101
NR640205,101
NR640206,101
NR640207,101
NR640208,0+101
NR640209,0+101
NR641200,101
NR641201,101
NR641202,101
NR641203,101
NR641204,101
NR641205,101
NR641206,101
NR641207,101
NR641208,101
NR641209,0+101
NR642200,101
NR642201,101
NR642202,101
NR642203,101
NR642204,101
NR642205,101
NR642206,101
NR642207,101
NR642208,101
NR642209,101
NR643200,101
NR643201,101
NR643202,101
NR643203,101
NR643204,101
NR643205,101
NR643206,101
NR643207,101
NR643208,101
NR643209,101
NR644200,101
NR644201,101
NR644202,101
NR644203,101
NR644204,101
NR644205,101
NR644206,101
NR644207,101
NR644208,101
NR644209,101
NR645200,101
NR645201,101
NR645202,101
NR645203,101
NR645204,101
NR645205,101
NR645206,101
NR645207,101
NR645208,101
NR645209,101
NR646200,101
NR646201,101
NR646202,101
NR646203,101
NR646204,101
NR646205,101
NR646206,101
NR646207,101
NR646208,101
NR646209,101
NR647200,101
NR647201,101
NR647202,101
NR647203,101
NR647204,101
NR647205,101
NR647206,101
NR647207,101
NR647208,101
NR647209,101
NR648200,101
NR648201,101
NR648202,101
NR648203,101
NR648204,101
NR648205,101
NR648206,101
NR648207,101
NR648208,101
NR648209,101
NR649200,101
NR649201,101
NR649202,101
NR649203,101
NR649204,101
NR649205,101
NR649206,101
NR649207,101
NR649208,101
NR649209,101
NR6421,0+101
NR641210,0+101
NR642210,0+101
NR642211,0+101
NR643210,101
NR643211,0+101
NR643212,0+101
NR644210,101
NR644211,101
NR644212,0+101
NR644213,0+101
NR645210,101
NR645211,101
NR645212,101
NR645213,0+101
NR645214,0+101
NR645215,0+101
NR646210,101
NR646211,101
NR646212,101
NR646213,101
NR646214,101
NR646215,0+101
NR646216,0+101
NR646217,0+101
NR646218,0+101
NR647210,101
NR647211,101
NR647212,101
NR647213,101
NR647214,101
NR647215,101
NR647216,101
NR647217,101
NR647218,0+101
NR647219,0+101
NR648210,101
NR648211,101
NR648212,101
NR648213,101
NR648214,101
NR648215,101
NR648216,101
NR648217,101
NR648218,101
NR648219,101
NR649210,101
NR649211,101
NR649212,101
NR649213,101
NR649214,101
NR649215,101
NR649216,101
NR649217,101
NR649218,101
NR649219,101
NR6520,101
NR6521,101
NR62L,0+101
NR6422,0+101
NR647220,0+101
NR647221,0+101
NR648220,101
NR648221,0+101
NR648222,0+101
NR648223,0+101
NR648224,0+101
NR648225,0+101
NR649220,101
NR649221,101
NR649222,101
NR649223,101
NR649224,101
NR649225,0+101
NR649226,0+101
NR649227,0+101
NR649228,0+101
NR6522,0+101
NR650220,101
NR650221,101
NR650222,101
NR650223,101
NR650224,101
NR650225,101
NR650226,101
NR650227,101
NR650228,0+101
NR650229,0+101
NR651220,101
NR651221,101
NR651222,101
NR651223,101
NR651224,101
NR651225,101
NR651226,101
NR651227,101
NR651228,101
NR651229,101
NR652220,101
NR652221,101
NR652222,101
NR652223,101
NR652224,101
NR652225,101
NR652226,101
NR652227,101
NR652228,101
NR652229,101
NR653220,101
NR653221,101
NR653222,101
NR653223,101
NR653224,101
NR653225,101
NR653226,101
NR653227,101
NR653228,101
NR653229,101
NR654220,101
NR654221,101
NR654222,101
NR654223,101
NR654224,101
NR654225,101
NR654226,101
NR654227,101
NR654228,101
NR654229,101
NR655220,101
NR655221,101
NR655222,101
NR655223,101
NR655224,101
NR655225,101
NR655226,101
NR655227,101
NR655228,101
NR655229,101
NR656220,101
NR656221,101
NR656222,101
NR656223,101
NR656224,101
NR656225,101
NR656226,101
NR656227,101
NR656228,101
NR656229,101
NR657220,101
NR657221,101
NR657222,101
NR657223,101
NR657224,101
NR657225,101
NR657226,101
NR657227,101
NR657228,101
NR657229,101
NR658220,101
NR658221,101
NR658222,101
NR658223,101
NR658224,101
NR658225,101
NR658226,101
NR658227,101
NR658228,101
NR658229,101
NR659220,101
NR659221,101
NR659222,101
NR659223,101
NR659224,101
NR659225,101
NR659226,101
NR659227,101
NR659228,101
NR659229,101
NR6523,0+101
NR650230,0+101
NR650231,0+101
NR650232,0+101
NR651230,101
NR651231,101
NR651232,0+101
NR651233,0+101
NR651234,0+101
NR651235,0+101
NR651236,0+101
NR651237,0+101
NR651238,0+101
NR652230,101
NR652231,101
NR652232,101
NR652233,101
NR652234,101
NR652235,101
NR652236,101
NR652237,101
NR652238,0+101
NR652239,0+101
NR653230,101
NR653231,101
NR653232,101
NR653233,101
NR653234,101
NR653235,101
NR653236,101
NR653237,101
NR653238,101
NR653239,101
NR654230,101
NR654231,101
NR654232,101
NR654233,101
NR654234,101
NR654235,101
NR654236,101
NR654237,101
NR654238,101
NR654239,101
NR655230,101
NR655231,101
NR655232,101
NR655233,101
NR655234,101
NR655235,101
NR655236,101
NR655237,101
NR655238,101
NR655239,101
NR656230,101
NR656231,101
NR656232,101
NR656233,101
NR656234,101
NR656235,101
NR656236,101
NR656237,101
NR656238,101
NR656239,101
NR657230,101
NR657231,101
NR657232,101
NR657233,101
NR657234,101
NR657235,101
NR657236,101
NR657237,101
NR657238,101
NR657239,101
NR658230,101
NR658231,101
NR658232,101
NR658233,101
NR658234,101
NR658235,101
NR658236,101
NR658237,101
NR658238,101
NR658239,101
NR659230,101
NR659231,101
NR659232,101
NR659233,101
NR659234,101
NR659235,101
NR659236,101
NR659237,101
NR659238,101
NR659239,101
NR62M,0+101
NR6524,0+101
NR652240,0+101
NR652241,0+101
NR652242,0+101
NR652243,0+101
NR652244,0+101
NR652245,0+101
NR652246,0+101
NR652247,0+101
NR652248,0+101
NR652249,0+101
NR653240,101
NR653241,101
NR653242,101
NR653243,101
NR653244,101
NR653245,101
NR653246,101
NR653247,101
NR653248,101
NR653249,101
NR654240,101
NR654241,101
NR654242,101
NR654243,101
NR654244,101
NR654245,101
NR654246,101
NR654247,101
NR654248,101
NR654249,101
NR655240,101
NR655241,101
NR655242,101
NR655243,101
NR655244,101
NR655245,101
NR655246,101
NR655247,101
NR655248,101
NR655249,101
NR656240,101
NR656241,101
NR656242,101
NR656243,101
NR656244,101
NR656245,101
NR656246,101
NR656247,101
NR656248,101
NR656249,101
NR657240,101
NR657241,101
NR657242,101
NR657243,101
NR657244,101
NR657245,101
NR657246,101
NR657247,101
NR657248,101
NR657249,101
NR658240,101
NR658241,101
NR658242,101
NR658243,101
NR658244,101
NR658245,101
NR658246,101
NR658247,101
NR658248,101
NR658249,101
NR659240,101
NR659241,101
NR659242,101
NR659243,101
NR659244,101
NR659245,101
NR659246,101
NR659247,101
NR659248,101
NR659249,101
NR6525,0+101
NR652250,0+101
NR652251,0+101
NR652252,0+101
NR652253,0+101
NR652254,0+101
NR652255,0+101
NR652256,0+101
NR653250,101
NR653251,101
NR653252,101
NR653253,101
NR653254,101
NR653255,0+101
NR653256,0+101
NR653257,0+101
NR653258,0+101
NR653259,0+101
NR654250,101
NR654251,101
NR654252,101
NR654253,101
NR654254,101
NR654255,101
NR654256,101
NR654257,101
NR654258,101
NR654259,101
NR655250,101
NR655251,101
NR655252,101
NR655253,101
NR655254,101
NR655255,101
NR655256,101
NR655257,101
NR655258,101
NR655259,101
NR656250,101
NR656251,101
NR656252,101
NR656253,101
NR656254,101
NR656255,101
NR656256,101
NR656257,101
NR656258,101
NR656259,101
NR657250,101
NR657251,101
NR657252,101
NR657253,101
NR657254,101
NR657255,101
NR657256,101
NR657257,101
NR657258,101
NR657259,101
NR658250,101
NR658251,101
NR658252,101
NR658253,101
NR658254,101
NR658255,101
NR658256,101
NR658257,101
NR658258,101
NR658259,101
NR659250,101
NR659251,101
NR659252,101
NR659253,101
NR659254,101
NR659255,101
NR659256,101
NR659257,101
NR659258,101
NR659259,101
NR62N,0+101
NR6526,0+101
NR653262,0+101
NR653263,0+101
NR653264,0+101
NR653267,0+101
NR653268,0+101
NR653269,0+101
NR654260,0+101
NR654261,0+101
NR654262,0+101
NR654263,101
NR654264,0+101
NR654265,0+101
NR654266,0+101
NR654267,0+101
NR654268,0+101
NR654269,0+101
NR655260,101
NR655261,101
NR655262,101
NR655263,101
NR655264,101
NR655265,101
NR655266,101
NR655267,101
NR655268,101
NR655269,0+101
NR656260,101
NR656261,101
NR656262,101
NR656263,101
NR656264,101
NR656265,101
NR656266,101
NR656267,101
NR656268,101
NR656269,101
NR657260,101
NR657261,101
NR657262,101
NR657263,101
NR657264,101
NR657265,101
NR657266,101
NR657267,101
NR657268,101
NR657269,101
NR658260,101
NR658261,101
NR658262,101
NR658263,101
NR658264,101
NR658265,101
NR658266,101
NR658267,101
NR658268,101
NR658269,101
NR659260,101
NR659261,101
NR659262,101
NR659263,101
NR659264,101
NR659265,101
NR659266,101
NR659267,101
NR659268,101
NR659269,101
NR6527,0+101
NR653272,0+101
NR653273,0+101
NR653276,0+101
NR653277,0+101
NR653278,0+101
NR654270,0+101
NR654271,0+101
NR654272,0+101
NR654273,0+101
NR654274,0+101
NR654275,0+101
NR654276,0+101
NR654277,0+101
NR654278,0+101
NR654279,0+101
NR655270,0+101
NR655271,0+101
NR655272,101
NR655273,101
NR655274,101
NR655275,101
NR655276,101
NR655277,101
NR655278,101
NR655279,101
NR656270,101
NR656271,101
NR656272,101
NR656273,101
NR656274,101
NR656275,101
NR656276,101
NR656277,101
NR656278,101
NR656279,101
NR657270,101
NR657271,101
NR657272,101
NR657273,101
NR657274,101
NR657275,101
NR657276,101
NR657277,101
NR657278,101
NR657279,101
NR658270,101
NR658271,101
NR658272,101
NR658273,101
NR658274,101
NR658275,101
NR658276,101
NR658277,101
NR658278,101
NR658279,101
NR659270,101
NR659271,101
NR659272,101
NR659273,101
NR659274,101
NR659275,101
NR659276,101
NR659277,101
NR659278,101
NR659279,101
NR62P,0+101
NR6528,0+101
NR654280,0+101
NR655280,0+101
NR655281,0+101
NR655282,0+101
NR655283,0+101
NR655284,0+101
NR655285,0+101
NR655286,0+101
NR655289,0+101
NR656280,101
NR656281,101
NR656282,101
NR656283,0+101
NR656284,101
NR656285,101
NR656286,0+101
NR656287,0+101
NR656288,0+101
NR656289,0+101
NR657280,101
NR657281,101
NR657282,101
NR657283,101
NR657284,101
NR657285,101
NR657286,101
NR657287,101
NR657288,101
NR657289,101
NR658280,101
NR658281,101
NR658282,101
NR658283,101
NR658284,101
NR658285,101
NR658286,101
NR658287,101
NR658288,101
NR658289,101
NR659280,101
NR659281,101
NR659282,101
NR659283,101
NR659284,101
NR659285,101
NR659286,101
NR659287,101
NR659288,101
NR659289,101
NR6529,0+101
NR655290,0+101
NR655291,0+101
NR655292,0+101
NR655293,0+101
NR655294,0+101
NR655296,0+101
NR655297,0+101
NR656290,0+101
NR656291,0+101
NR656292,101
NR656293,0+101
NR656294,0+101
NR656295,0+101
NR656296,0+101
NR656297,0+101
NR656298,0+101
NR656299,0+101
NR657290,101
NR657291,101
NR657292,101
NR657293,101
NR657294,101
NR657295,101
NR657296,101
NR657297,101
NR657298,101
NR657299,101
NR658290,101
NR658291,101
NR658292,101
NR658293,101
NR658294,101
NR658295,101
NR658296,101
NR658297,101
NR658298,101
NR658299,101
NR659290,101
NR659291,101
NR659292,101
NR659293,101
NR659294,101
NR659295,101
NR659296,101
NR659297,101
NR659298,101
NR659299,101
NR62Q,101
NR62R,101
NR62S,101
NR62T,101
NR62U,101
NR62V,101
NR62W,101
NR62X,101
NR62Y,101
NR62Z,101
NR63,0+101
NR63SE,0+101
NR63NE,0+101
NR63K,0+101
NR6530,0+101
NR655300,0+101
NR655301,0+101
NR655302,0+101
NR655303,0+101
NR655304,0+101
NR655305,0+101
NR655308,0+101
NR655309,0+101
NR656300,0+101
NR656301,101
NR656302,101
NR656303,101
NR656304,101
NR656305,101
NR656306,0+101
NR656307,0+101
NR656308,0+101
NR656309,0+101
NR657300,101
NR657301,101
NR657302,101
NR657303,101
NR657304,101
NR657305,101
NR657306,101
NR657307,101
NR657308,101
NR657309,101
NR658300,101
NR658301,101
NR658302,101
NR658303,101
NR658304,101
NR658305,101
NR658306,101
NR658307,101
NR658308,101
NR658309,101
NR659300,101
NR659301,101
NR659302,101
NR659303,101
NR659304,101
NR659305,101
NR659306,101
NR659307,101
NR659308,101
NR659309,101
NR6531,0+101
NR655310,0+101
NR655311,0+101
NR656310,0+101
NR656311,0+101
NR656312,0+101
NR656313,0+101
NR656314,0+101
NR656315,0+101
NR656316,0+101
NR656317,0+101
NR657310,101
NR657311,101
NR657312,101
NR657313,101
NR657314,101
NR657315,101
NR657316,0+101
NR657317,0+101
NR657318,0+101
NR658310,101
NR658311,101
NR658312,101
NR658313,101
NR658314,101
NR658315,101
NR658316,101
NR658317,101
NR658318,0+101
NR658319,0+101
NR659310,101
NR659311,101
NR659312,101
NR659313,101
NR659314,101
NR659315,101
NR659316,101
NR659317,101
NR659318,101
NR659319,101
NR63L,0+101
NR6532,0+101
NR658320,0+101
NR658321,0+101
NR658322,0+101
NR659320,101
NR659321,101
NR659322,0+101
NR63M,0+101
NR6535,0+101
NR659358,0+101
NR659359,0+101
NR63N,0+101
NR6536,0+101
NR657367,0+101
NR657368,0+101
NR658366,0+101
NR658367,0+101
NR658368,0+101
NR658369,0+101
NR659360,0+101
NR659361,0+101
NR659362,0+101
NR659363,0+101
NR659364,0+101
NR659365,0+101
NR659366,0+101
NR659367,0+101
NR659368,101
NR659369,101
NR6537,0+101
NR657370,0+101
NR657371,0+101
NR657372,0+101
NR657373,0+101
NR657374,0+101
NR658370,0+101
NR658371,0+101
NR658372,0+101
NR658373,0+101
NR658374,0+101
NR658375,0+101
NR658376,0+101
NR658377,0+101
NR658378,0+101
NR658379,0+101
NR659370,101
NR659371,101
NR659372,101
NR659373,101
NR659374,101
NR659375,0+101
NR659376,101
NR659377,101
NR659378,101
NR659379,0+101
NR63P,0+101
NR6538,0+101
NR659380,0+101
NR63Q,101
NR63R,0+101
NR6632,0+101
NR660320,101
NR660321,101
NR660322,101
NR660323,0+101
NR661320,101
NR661321,101
NR661322,101
NR661323,0+101
NR661324,0+101
NR661325,0+101
NR662320,101
NR662321,101
NR662322,101
NR662323,101
NR662324,101
NR662325,0+101
